[INFO] [launch]: All log files can be found below /home/booster/.ros/log/2025-11-14-13-46-50-942936-robot-7802
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [game_controller_node-1]: process started with pid [7815]
[game_controller_node-1] [INFO] [1763099282.944104736] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=182
[game_controller_node-1] [INFO] [1763099283.864968320] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=184
[game_controller_node-1] [INFO] [1763099284.378125376] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=185
[game_controller_node-1] [INFO] [1763099284.888441024] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=186
[game_controller_node-1] [INFO] [1763099285.400536928] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=187
[game_controller_node-1] [INFO] [1763099285.912331872] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=188
[game_controller_node-1] [INFO] [1763099286.424656032] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=189
[game_controller_node-1] [INFO] [1763099286.936461728] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=190
[game_controller_node-1] [INFO] [1763099287.858249920] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=192
[game_controller_node-1] [INFO] [1763099288.372764096] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=193
[game_controller_node-1] [INFO] [1763099288.881960832] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=194
[game_controller_node-1] [INFO] [1763099289.395686560] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=195
[game_controller_node-1] [INFO] [1763099289.905899424] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=196
[game_controller_node-1] [INFO] [1763099290.930540640] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=198
[game_controller_node-1] [INFO] [1763099291.955211424] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=200
[game_controller_node-1] [INFO] [1763099292.366103680] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=201
[game_controller_node-1] [INFO] [1763099292.877103392] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=202
[game_controller_node-1] [INFO] [1763099293.389434752] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=203
[game_controller_node-1] [INFO] [1763099293.900674144] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=204
[game_controller_node-1] [INFO] [1763099294.414669184] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=205
[game_controller_node-1] [INFO] [1763099294.924797184] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=206
[game_controller_node-1] [INFO] [1763099295.437150496] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=207
[game_controller_node-1] [INFO] [1763099295.949606912] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=208
[game_controller_node-1] [INFO] [1763099296.358869440] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=209
[game_controller_node-1] [INFO] [1763099297.383322880] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=211
[game_controller_node-1] [INFO] [1763099297.892807456] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=212
[game_controller_node-1] [INFO] [1763099298.404822016] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=213
[game_controller_node-1] [INFO] [1763099299.429749024] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=215
[game_controller_node-1] [INFO] [1763099300.453475168] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=217
[game_controller_node-1] [INFO] [1763099300.871993440] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=218
[game_controller_node-1] [INFO] [1763099301.376332384] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=219
[game_controller_node-1] [INFO] [1763099302.400845440] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=221
[game_controller_node-1] [INFO] [1763099303.935102912] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=224
[game_controller_node-1] [INFO] [1763099304.448138176] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=225
[game_controller_node-1] [INFO] [1763099304.855685312] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=226
[game_controller_node-1] [INFO] [1763099305.368349728] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=227
[game_controller_node-1] [INFO] [1763099305.880339648] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=228
[game_controller_node-1] [INFO] [1763099306.393085664] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=229
[game_controller_node-1] [INFO] [1763099306.906767328] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=230
[game_controller_node-1] [INFO] [1763099307.416815232] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=231
[game_controller_node-1] [INFO] [1763099307.929901792] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=232
[game_controller_node-1] [INFO] [1763099308.440157760] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=233
[game_controller_node-1] [INFO] [1763099308.952174368] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=234
[game_controller_node-1] [INFO] [1763099309.366045088] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=235
[game_controller_node-1] [INFO] [1763099309.874030368] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=236
[game_controller_node-1] [INFO] [1763099310.385838144] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=237
[game_controller_node-1] [INFO] [1763099310.897970560] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=238
[game_controller_node-1] [INFO] [1763099311.411254976] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=239
[game_controller_node-1] [INFO] [1763099311.921456000] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=240
[game_controller_node-1] [INFO] [1763099312.946038656] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=242
[game_controller_node-1] [INFO] [1763099313.355780992] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=243
[game_controller_node-1] [INFO] [1763099313.868047584] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=244
[game_controller_node-1] [INFO] [1763099317.861244320] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=252
[game_controller_node-1] [INFO] [1763099318.372558624] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=253
[game_controller_node-1] [INFO] [1763099318.886028256] [game_controller]: handle packet successfully ip=192.168.1.2, packet_number=254
